리뷰ID,리뷰작성일,상품구매일,배송완료일,리뷰본문,사용자_익명ID,회원등급,상품번호,상품명,상품가격,상품옵션,리뷰작성경로,리뷰별점,태그,포토개수,동영상개수,댓글개수,댓글내용
116890,2026-06-30 14:53:21,2026-06-29 07:18:50,2026-06-30 10:43:14,"꼼꼼한포장으로 잘 왔어요.충전하고,설명서대로 해봤어요.(팔뚝살  진짜ㅠㅠ)효과있음좋겠네요.",,,1003,바디풀고컷 경락 마사지기,99000,수량선택: 바디 풀고컷 1개 (트리플 샷 시너지 젤 1개 증정),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116891,2026-06-30 15:04:20,2026-06-25 23:37:55,2026-06-27 16:11:54,다양한 모드의 안마기능과 편안함이 좋았어요,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개,기존리뷰,5,,1,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116892,2026-06-30 15:18:44,2026-05-07 19:39:20,2026-05-09 13:48:00,시원한 느낌이 없어요 자극이 없어요,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개 (마그네슘 시너지 크림 30ml 1개 증정),기존리뷰,2,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.

소중한 후기 남겨주셔서 감사드리며, 기대하셨던 것만큼 만족감을 드리지 못한 점 진심으로 사과드립니다. 😥

슬룸 제품은 개인의 체형과 사용 습관에 따라 효과를 느끼시는 시기가 다를 수 있습니다.
사용 중 불편하거나 궁금하신 점이 있으시다면 언제든지 슬룸 공식몰 채널톡으로 편하게 문의해 주세요. 고객님의 상황에 맞게 안내해 드리겠습니다.

고객님의 의견을 수렴하여 더 발전하는 슬룸이 되도록 노력하겠습니다. 감사합니다."
116893,2026-06-30 17:57:22,2026-05-25 00:37:25,2026-05-27 14:05:00,생각했던것보다 다소 약한듯하지만 연속2회정도 사용합니다,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116894,2026-06-30 18:10:21,2026-06-17 11:39:40,2026-06-18 21:05:08,신랑팔이 아파 주문했어요.  강도가세면 찍찍이가 떨어져요 ㅜ,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 팔꿈치 마사지기 1개,기존리뷰,4,,0,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

팔꿈치 마사지기의 벨크로(찍찍이)가 부착이 잘 되지 않을 경우에는 마사지기를 착용하고 벨크로를 붙인 뒤, 그 위를 꾹 누른 상태에서 상하좌우로 움직여 주면 고정력을 높일 수 있는 점 참고 부탁드립니다.

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
116895,2026-06-30 18:21:35,2026-06-29 00:44:50,2026-06-30 16:30:00,좋아요 좋아요 좋아요 좋아요,,,724,★최대할인 비밀링크★ 목베개 플러스 특가,69000,수량선택: 목베개 플러스 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
116896,2026-06-30 19:33:38,2026-06-27 23:51:40,2026-06-30 18:49:05,애매하다 돈 아깝다,,,909,목 마사지 베개 V2 경추 마사지기 베개,112000,수량선택: 목 마사지 베개 V2 1개,기존리뷰,5,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
116897,2026-06-30 20:35:45,2026-06-29 13:27:00,2026-06-30 16:14:25,목베게 너무 편하고 발은  마사지되는데 오늘 발이 안아파서 그런가 발아플때하면 효과 좋을듯합니다,,,1007,[뜨랑낄로x슬룸] 구독자 전용 ★초특가★ 비밀링크,84900,수량선택: ★SET★발편한케어 M 1개 + 목마사지베개V2 1개 + (증정) 중형 파우치 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116898,2026-06-30 21:25:09,2026-06-25 12:30:25,2026-06-26 18:36:13,배송은 빨라서 좋았는데 찍찍이 길이가 짧아서 팔이 조금만 두꺼워도 혼자서는 착용하기 힘들고 운동해서 팔이 두꺼운 분들은 찍찍이가 짧아 착용하면 피가 안통하고 아플겁니다 마지막으로 엘보통증에는 효과가 별로 없는거 같습니다,,,980,프리미엄 엘보케어 팔꿈치 마사지기,149000,수량선택: 팔꿈치 마사지기 1개,기존리뷰,3,,1,0,1,"안녕하세요 고객님, 프리미엄 헬스테크 브랜드, 슬룸입니다.
고객님께 만족스러운 경험을 드리지 못해 대단히 죄송합니다.😥

슬룸의 모든 제품은 인체공학적으로 설계되어 편안한 사용이 가능하나 초기 사용 시 1~2주 이상의 적응 기간이 필요할 수 있습니다. 
다만 수령하신 날짜 기준으로 30일 동안 꾸준히 사용해보시고도 만족하지 못하셨을 경우에는, 슬룸에서 진행하는 <100%환불이벤트> 에 참여하여 왕복배송비 제외 전액 환불이 가능합니다.

※ 제품을 30일간 꾸준히 사용한 경우, 배송완료 후 40일이내 신청이 가능
※ 환불 서비스는 첫 구매 체험을 위한 서비스로 1회만 신청 가능

▶ <100% 환불 이벤트> 상세 환불 조건 : https://sleeplab.co.kr/notice/?page=1#13709226_notice 

슬룸을 믿고 편하게 사용 및 체험해보시고, 그럼에도 만족하시지 못하셨을 경우 슬룸 공식몰의 채널톡을 통해 이벤트 기간 내 문의 주시면 환불 접수 도움드리겠습니다."
116899,2026-06-30 22:35:58,2026-06-25 22:27:35,2026-06-27 16:10:45,기계를쓸때는아프긴한데흐고나서걸으면조금편해지는느낌이예여~일단써볼려구여,,,636,허리편한케어 V2 허리 마사지기,131000,수량선택: 허리편한케어 V2 1개 (허리베개 1개 증정),기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116900,2026-06-30 23:54:31,2026-06-28 21:41:10,2026-06-30 16:18:35,완벽한 베개.. 마사지 기능 없이도 너무너무 편해요. 이 모양 그대로 마사지 기능만 빠진 베개도 만들어 주세요,,,1005,[마리코리아x슬룸] 구독자 전용 ★초특가★ 비밀링크,119900,수량선택: 허리펀한케어V2 1개 + 목마사지베개V2 1개 +(증정) 마그네슘 시너지 크림 100ml 1개,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116903,2026-06-16 00:00:00,,,올여름은 크롭티 입겠다고 결심하고 복부 관리 시작했어요. 이거 쓰면서 복부에 열감이랑 자극이 동시에 들어오니까 효과 날 것 같다는 믿음이 생겼어요. 포기 안 하고 꾸준히 해봤더니 진짜 달라지고 있어요.,462c11153d67,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116904,2026-06-30 00:00:00,,,자극이 약하면 의미 없다고 생각해서 처음부터 강도를 높여봤는데 솔직히 좀 무서웠어요. 강도를 단계별로 올려가면서 적응하니까 지금은 꽤 높은 강도에서도 괜찮아요. 이 자극 수준이면 집에서 쓰는 기기 중에 최강인 것 같아요.,9660087b8982,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116905,2026-06-21 00:00:00,,,매일 저녁 다리 붓기 때문에 스트레스였는데 이 루틴 생기고 나서 걱정이 없어졌어요. 아침이랑 저녁 몸 상태가 달라서 신기하고 이게 일상이 되니까 몸 관리에 자신감이 생겼어요.,11ef18974a89,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116906,2026-06-20 00:00:00,,,아이 키우면서 샵 가는 시간 내기가 너무 어렵더라고요. 아이 재우고 나서 이거 쓰는 게 저의 시간이 됐어요. 밤 시간에 조용하게 집에서 관리할 수 있어서 이 루틴이 생기고 나서 저한테만의 케어 시간이 생긴 것 같아요.,6a348882fab2,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116907,2026-06-20 00:00:00,,,관리 받으러 샵 다니는 게 귀찮기도 하고 예약도 잡기 어렵고 해서 홈케어 기기를 찾고 있었어요. 이거저거 써봤는데 이게 제일 자극이 강하고 실제로 뭔가 되는 느낌이에요. 특히 고주파랑 EMS가 같이 들어오는 탄력 모드 쓸 때 피부 깊이 자극이 오는 게 확실히 느껴져요.,914e1b4b3cbb,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116908,2026-06-17 00:00:00,,,팔뚝살이 오래된 고민이었는데 에스테틱에서 팔 집중 관리 받아봤지만 비용 대비 효과가 애매했어요. 이거는 매일 쓸 수 있으니까 누적 효과가 다른 것 같아요. 2주 차이 비교 사진 찍었는데 진짜 달라 보여서 저도 놀랐어요. 샵 가는 돈이랑 시간 다 아끼고 효과는 더 좋은 것 같아서 만족해요.,8ac71332c35f,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116909,2026-06-16 00:00:00,,,EMS 기기를 예전에 한 번 써봤는데 찌릿찌릿하기만 하고 뭔가 효과가 있나 싶었거든요. 이건 달라요. EMS에 고주파까지 더해지니까 자극이 그냥 표면에서 끝나는 게 아니라 안쪽 근육까지 들어오는 느낌이에요. 처음에 강도 조절 안 하고 올렸다가 진짜 강해서 다시 내렸어요.,7dc43c75d61f,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
정성스럽게 올려주신 소중한 후기 감사합니다. 💜

고객님의 목소리로 더 발전하는 슬룸이 되도록 노력하겠습니다.
감사합니다. 🙇‍♀️"
116910,2026-06-15 00:00:00,,,원래 괄사 도구 혼자 써봤는데 제대로 쓰는 건지 모르겠고 효과도 잘 모르겠어서 포기했었어요. 이건 모드가 정해져 있어서 그냥 쓰면 되니까 쉽고 자극도 확실해요. 붓기 모드로 시작해서 컷팅 모드까지 루틴 만들어서 쓰고 있는데 몸이 가벼워지는 게 확실히 달라요.,6db33dbadcab,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
진심 어린 소중한 후기 감사합니다. 💜

앞으로도 좋은 상품과 서비스로 고객님들을 찾아뵐 수 있도록 노력하겠습니다.
감사합니다. :)"
116911,2026-06-26 00:00:00,,,괄사 직접 해보려고 유튜브 보면서 따라 했는데 손도 아프고 제대로 되는 건지도 모르겠고 결국 포기했었거든요. 이건 그냥 갖다 대면 알아서 자극이 들어오니까 완전 편해요. 팔뚝이랑 허벅지 집중으로 쓰고 있는데 살이 말랑말랑해지는 느낌이 확실히 달라요.,afa1aecdffa3,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
116912,2026-06-14 00:00:00,,,오래 서있는 날은 특히 종아리가 터질 것 같아요. 이거 집에 오자마자 쓰는 게 습관이 됐는데 쓰고 나면 확실히 가벼워지거든요. 저녁 붓기 때문에 고민이신 분들한테 강추예요.,71f6b01f7695,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,5,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
116913,2026-06-13 00:00:00,,,발이 심하게 붓는 편이라 저녁에 신발 벗기도 힘들 때가 있어요. 이거 종아리부터 발목까지 쓰면 붓기 빠지는 게 느껴져요. 퇴근 후 이 루틴이 생기고 나서 저녁 시간이 훨씬 편안해졌어요.,022fcebbd8a2,,1003,바디풀고컷 경락 마사지기,99000,,기존리뷰,4,,0,0,1,"안녕하세요. 프리미엄 헬스테크 브랜드, 슬룸입니다.
시간 내어 소중한 후기를 작성해 주셔서 감사드립니다. :)

믿고 찾는 쇼핑몰이 되기 위해 더 좋은 상품과 서비스를 준비하겠습니다.
감사합니다. 💜"
